ObjectiveFunction;Configuration;Performance;ManufactureCost;Area;Yield
2.67121;2 64 16 4096 16 16 0 1 0;0.805499;3.31622;64.7534;0.896754
2.99803;2 64 16 4096 16 16 0 10 0;0.805499;3.72195;72.3408;0.896815
3.0345;2 64 16 4096 16 16 0 11 0;0.805499;3.76723;73.1838;0.896815
3.07101;2 64 16 4096 16 16 0 12 0;0.805499;3.81255;74.0269;0.896815
3.10754;2 64 16 4096 16 16 0 13 0;0.805499;3.8579;74.8699;0.896815
3.1441;2 64 16 4096 16 16 0 14 0;0.805499;3.90329;75.7129;0.896815
3.18068;2 64 16 4096 16 16 0 15 0;0.805499;3.94871;76.556;0.896815
2.70725;2 64 16 4096 16 16 0 2 0;0.805499;3.36096;65.5965;0.896815
2.7435;2 64 16 4096 16 16 0 3 0;0.805499;3.40596;66.4395;0.896815
2.77977;2 64 16 4096 16 16 0 4 0;0.805499;3.45099;67.2825;0.896815
2.81608;2 64 16 4096 16 16 0 5 0;0.805499;3.49606;68.1256;0.896815
2.85241;2 64 16 4096 16 16 0 6 0;0.805499;3.54117;68.9686;0.896815
2.88877;2 64 16 4096 16 16 0 7 0;0.805499;3.58631;69.8117;0.896815
2.92516;2 64 16 4096 16 16 0 8 0;0.805499;3.63149;70.6547;0.896815
2.96158;2 64 16 4096 16 16 0 9 0;0.805499;3.6767;71.4977;0.896815
2.31544;2 64 16 4096 16 2 0 0 0;0.815958;2.83769;55.4108;0.891292
2.35044;2 64 16 4096 16 2 0 0 1;0.815958;2.88059;56.7447;0.899968
2.40885;2 64 16 4096 16 2 0 1 0;0.815958;2.95218;57.9053;0.896803
2.32761;2 64 16 4096 16 4 0 0 0;0.800873;2.90634;56.625;0.890039
2.33815;2 64 16 4096 16 4 0 0 1;0.800873;2.9195;57.4438;0.899334
2.3758;2 64 16 4096 16 4 0 1 0;0.800873;2.96651;58.1758;0.896799
2.4416;2 64 16 4096 16 4 0 2 0;0.800873;3.04867;59.7267;0.896815
2.50754;2 64 16 4096 16 4 0 3 0;0.800873;3.131;61.2775;0.896815
2.43596;2 64 16 4096 16 8 0 0 0;0.800129;3.04445;59.0535;0.88754
2.43118;2 64 16 4096 16 8 0 0 1;0.800129;3.03849;59.6146;0.898065
2.45663;2 64 16 4096 16 8 0 1 0;0.800129;3.07029;60.1324;0.896788
2.5024;2 64 16 4096 16 8 0 2 0;0.800129;3.12749;61.2114;0.896815
2.54829;2 64 16 4096 16 8 0 3 0;0.800129;3.18485;62.2904;0.896815
2.59423;2 64 16 4096 16 8 0 4 0;0.800129;3.24226;63.3693;0.896815
2.64021;2 64 16 4096 16 8 0 5 0;0.800129;3.29973;64.4483;0.896815
2.68625;2 64 16 4096 16 8 0 6 0;0.800129;3.35727;65.5273;0.896815
2.73233;2 64 16 4096 16 8 0 7 0;0.800129;3.41486;66.6062;0.896815
2.36423;2 64 16 4096 2 1 0 0 0;0.902917;2.61843;51.5007;0.895336
2.3804;2 64 16 4096 2 1 0 0 1;0.902917;2.63634;52.2135;0.902014
2.38708;2 64 16 4096 2 2 0 0 0;0.900006;2.65229;52.1078;0.894707
2.39253;2 64 16 4096 2 2 0 0 1;0.900006;2.65835;52.616;0.901696
2.42E+00;2 64 16 4096 2 2 0 1 0;9.00E-01;2.69046;52.9508;0.896813
2.4683;2 64 16 4096 32 2 0 0 0;0.808747;3.052;59.1856;0.887405
2.53685;2 64 16 4096 32 2 0 0 1;0.808747;3.13676;61.4633;0.897992
2.63081;2 64 16 4096 32 2 0 1 0;0.808747;3.25295;63.5676;0.896779
3.26855;2 64 16 4096 32 32 0 0 0;0.792847;4.12255;77.399;0.868887
3.21491;2 64 16 4096 32 32 0 0 1;0.792847;4.0549;77.826;0.888478
3.20365;2 64 16 4096 32 32 0 1 0;0.792847;4.04069;78.2421;0.896586
3.52862;2 64 16 4096 32 32 0 10 0;0.792847;4.45057;85.8294;0.896815
3.56495;2 64 16 4096 32 32 0 11 0;0.792847;4.4964;86.6725;0.896815
3.60131;2 64 16 4096 32 32 0 12 0;0.792847;4.54225;87.5155;0.896815
3.63769;2 64 16 4096 32 32 0 13 0;0.792847;4.58814;88.3586;0.896815
3.6741;2 64 16 4096 32 32 0 14 0;0.792847;4.63406;89.2016;0.896815
3.71054;2 64 16 4096 32 32 0 15 0;0.792847;4.68001;90.0446;0.896815
3.74699;2 64 16 4096 32 32 0 16 0;0.792847;4.726;90.8877;0.896815
3.78348;2 64 16 4096 32 32 0 17 0;0.792847;4.77202;91.7307;0.896815
3.81999;2 64 16 4096 32 32 0 18 0;0.792847;4.81807;92.5738;0.896815
3.85652;2 64 16 4096 32 32 0 19 0;0.792847;4.86415;93.4168;0.896815
3.23893;2 64 16 4096 32 32 0 2 0;0.792847;4.08519;79.0851;0.896814
3.89309;2 64 16 4096 32 32 0 20 0;0.792847;4.91026;94.2598;0.896815
3.92967;2 64 16 4096 32 32 0 21 0;0.792847;4.9564;95.1029;0.896815
3.96628;2 64 16 4096 32 32 0 22 0;0.792847;5.00258;95.9459;0.896815
4.00292;2 64 16 4096 32 32 0 23 0;0.792847;5.04879;96.789;0.896815
4.03958;2 64 16 4096 32 32 0 24 0;0.792847;5.09503;97.632;0.896815
4.07626;2 64 16 4096 32 32 0 25 0;0.792847;5.1413;98.475;0.896815
4.11297;2 64 16 4096 32 32 0 26 0;0.792847;5.1876;99.3181;0.896815
4.14971;2 64 16 4096 32 32 0 27 0;0.792847;5.23393;100.161;0.896815
4.18647;2 64 16 4096 32 32 0 28 0;0.792847;5.2803;101.004;0.896815
4.22325;2 64 16 4096 32 32 0 29 0;0.792847;5.32669;101.847;0.896815
3.27504;2 64 16 4096 32 32 0 3 0;0.792847;4.13074;79.9281;0.896815
4.26006;2 64 16 4096 32 32 0 30 0;0.792847;5.37312;102.69;0.896815
4.29689;2 64 16 4096 32 32 0 31 0;0.792847;5.41957;103.533;0.896815
3.31119;2 64 16 4096 32 32 0 4 0;0.792847;4.17633;80.7712;0.896815
3.34736;2 64 16 4096 32 32 0 5 0;0.792847;4.22195;81.6142;0.896815
3.38356;2 64 16 4096 32 32 0 6 0;0.792847;4.26761;82.4573;0.896815
3.41979;2 64 16 4096 32 32 0 7 0;0.792847;4.3133;83.3003;0.896815
3.45604;2 64 16 4096 32 32 0 8 0;0.792847;4.35903;84.1434;0.896815
3.49232;2 64 16 4096 32 32 0 9 0;0.792847;4.40478;84.9864;0.896815
2.46869;2 64 16 4096 32 4 0 0 0;0.790869;3.12149;60.3998;0.886158
2.49206;2 64 16 4096 32 4 0 0 1;0.790869;3.15104;61.6904;0.897359
2.54432;2 64 16 4096 32 4 0 1 0;0.790869;3.21712;62.8944;0.896776
2.64932;2 64 16 4096 32 4 0 2 0;0.790869;3.34989;65.3889;0.896815
2.75469;2 64 16 4096 32 4 0 3 0;0.790869;3.48312;67.8834;0.896815
2.56447;2 64 16 4096 32 8 0 0 0;0.786341;3.26127;62.8283;0.88367
2.56231;2 64 16 4096 32 8 0 0 1;0.786341;3.25852;63.6254;0.896091
2.59198;2 64 16 4096 32 8 0 1 0;0.786341;3.29625;64.3791;0.896761
2.65686;2 64 16 4096 32 8 0 2 0;0.786341;3.37876;65.9299;0.896815
2.72199;2 64 16 4096 32 8 0 3 0;0.786341;3.46159;67.4808;0.896815
2.78722;2 64 16 4096 32 8 0 4 0;0.786341;3.54454;69.0316;0.896815
2.85254;2 64 16 4096 32 8 0 5 0;0.786341;3.62761;70.5824;0.896815
2.91796;2 64 16 4096 32 8 0 6 0;0.786341;3.71081;72.1332;0.896815
2.98347;2 64 16 4096 32 8 0 7 0;0.786341;3.79412;73.6841;0.896815
2.30515;2 64 16 4096 4 1 0 0 0;0.871597;2.64474;51.9725;0.894847
2.33076;2 64 16 4096 4 1 0 0 1;0.871597;2.67413;52.9213;0.901767
2.26697;2 64 16 4096 4 2 0 0 0;0.846309;2.67866;52.5797;0.894218
2.27656;2 64 16 4096 4 2 0 0 1;0.846309;2.68999;53.2058;0.90145
2.30853;2 64 16 4096 4 2 0 1 0;0.846309;2.72776;53.6586;0.896812
2.33181;2 64 16 4096 4 4 0 0 0;0.848952;2.74669;53.7939;0.892962
2.3322;2 64 16 4096 4 4 0 0 1;0.848952;2.74715;54.2587;0.900815
2.35955;2 64 16 4096 4 4 0 1 0;0.848952;2.77937;54.6369;0.89681
2.39733;2 64 16 4096 4 4 0 2 0;0.848952;2.82387;55.48;0.896815
2.44E+00;2 64 16 4096 4 4 0 3 0;8.49E-01;2.86842;56.323;0.896815
2.81542;2 64 16 4096 64 2 0 0 0;0.807079;3.4884;66.7353;0.879681
2.95069;2 64 16 4096 64 2 0 0 1;0.807079;3.65601;70.9004;0.894032
3.11502;2 64 16 4096 64 2 0 1 0;0.807079;3.85962;74.8921;0.896693
3.62412;2 64 16 4096 64 32 0 0 0;0.790577;4.58415;84.9487;0.861324
3.55275;2 64 16 4096 64 32 0 0 1;0.790577;4.49388;85.4936;0.884532
3.5285;2 64 16 4096 64 32 0 1 0;0.790577;4.46319;86.0277;0.896443
3.94594;2 64 16 4096 64 32 0 10 0;0.790577;4.99121;95.7384;0.896815
3.99269;2 64 16 4096 64 32 0 11 0;0.790577;5.05034;96.8173;0.896815
4.03948;2 64 16 4096 64 32 0 12 0;0.790577;5.10953;97.8963;0.896815
4.08631;2 64 16 4096 64 32 0 13 0;0.790577;5.16877;98.9753;0.896815
4.13318;2 64 16 4096 64 32 0 14 0;0.790577;5.22806;100.054;0.896815
4.18009;2 64 16 4096 64 32 0 15 0;0.790577;5.28739;101.133;0.896815
4.22704;2 64 16 4096 64 32 0 16 0;0.790577;5.34678;102.212;0.896815
4.27404;2 64 16 4096 64 32 0 17 0;0.790577;5.40622;103.291;0.896815
4.32107;2 64 16 4096 64 32 0 18 0;0.790577;5.46571;104.37;0.896815
4.36814;2 64 16 4096 64 32 0 19 0;0.790577;5.52526;105.449;0.896815
3.57342;2 64 16 4096 64 32 0 2 0;0.790577;4.52002;87.1066;0.896812
4.41525;2 64 16 4096 64 32 0 20 0;0.790577;5.58485;106.528;0.896815
4.4624;2 64 16 4096 64 32 0 21 0;0.790577;5.64448;107.607;0.896815
4.50959;2 64 16 4096 64 32 0 22 0;0.790577;5.70417;108.686;0.896815
4.55682;2 64 16 4096 64 32 0 23 0;0.790577;5.76391;109.765;0.896815
4.60408;2 64 16 4096 64 32 0 24 0;0.790577;5.8237;110.844;0.896815
4.65139;2 64 16 4096 64 32 0 25 0;0.790577;5.88354;111.923;0.896815
4.69873;2 64 16 4096 64 32 0 26 0;0.790577;5.94342;113.002;0.896815
4.74612;2 64 16 4096 64 32 0 27 0;0.790577;6.00336;114.081;0.896815
4.79354;2 64 16 4096 64 32 0 28 0;0.790577;6.06334;115.16;0.896815
4.84099;2 64 16 4096 64 32 0 29 0;0.790577;6.12337;116.239;0.896815
3.61983;2 64 16 4096 64 32 0 3 0;0.790577;4.57872;88.1856;0.896815
4.88849;2 64 16 4096 64 32 0 30 0;0.790577;6.18345;117.318;0.896815
4.93603;2 64 16 4096 64 32 0 31 0;0.790577;6.24358;118.397;0.896815
3.66629;2 64 16 4096 64 32 0 4 0;0.790577;4.63749;89.2646;0.896815
3.7128;2 64 16 4096 64 32 0 5 0;0.790577;4.69631;90.3435;0.896815
3.75934;2 64 16 4096 64 32 0 6 0;0.790577;4.75519;91.4225;0.896815
3.80593;2 64 16 4096 64 32 0 7 0;0.790577;4.81412;92.5015;0.896815
3.85256;2 64 16 4096 64 32 0 8 0;0.790577;4.87309;93.5804;0.896815
3.89923;2 64 16 4096 64 32 0 9 0;0.790577;4.93213;94.6594;0.896815
2.8156;2 64 16 4096 64 4 0 0 0;0.790998;3.55956;67.9495;0.878445
2.86342;2 64 16 4096 64 4 0 0 1;0.790998;3.62001;70.1838;0.893406
2.94405;2 64 16 4096 64 4 0 1 0;0.790998;3.72194;72.3315;0.896697
3.13014;2 64 16 4096 64 4 0 2 0;0.790998;3.9572;76.7134;0.896814
3.32E+00;2 64 16 4096 64 4 0 3 0;7.91E-01;4.19387;81.0953;0.896815
2.91081;2 64 16 4096 64 8 0 0 0;0.786135;3.70268;70.378;0.875979
2.91185;2 64 16 4096 64 8 0 0 1;0.786135;3.70401;71.6469;0.892142
2.94886;2 64 16 4096 64 8 0 1 0;0.786135;3.75108;72.8725;0.896677
3.05387;2 64 16 4096 64 8 0 2 0;0.786135;3.88467;75.367;0.896814
3.15957;2 64 16 4096 64 8 0 3 0;0.786135;4.01912;77.8616;0.896815
3.26551;2 64 16 4096 64 8 0 4 0;0.786135;4.15388;80.3561;0.896815
3.37168;2 64 16 4096 64 8 0 5 0;0.786135;4.28892;82.8506;0.896815
3.47807;2 64 16 4096 64 8 0 6 0;0.786135;4.42426;85.3451;0.896815
3.58469;2 64 16 4096 64 8 0 7 0;0.786135;4.55989;87.8397;0.896815
2.32082;2 64 16 4096 8 1 0 0 0;0.860364;2.69749;52.9162;0.89387
2.36588;2 64 16 4096 8 1 0 0 1;0.860364;2.74985;54.3369;0.901273
2.25577;2 64 16 4096 8 2 0 0 0;0.825832;2.73151;53.5234;0.893241
2.27382;2 64 16 4096 8 2 0 0 1;0.825832;2.75337;54.3855;0.900956
2.31436;2 64 16 4096 8 2 0 1 0;0.825832;2.80245;55.0742;0.89681
2.28346;2 64 16 4096 8 4 0 0 0;0.815595;2.79974;54.7376;0.891987
2.28732;2 64 16 4096 8 4 0 0 1;0.815595;2.80448;55.3204;0.900322
2.31766;2 64 16 4096 8 4 0 1 0;0.815595;2.84167;55.8166;0.896807
2.36416;2 64 16 4096 8 4 0 2 0;0.815595;2.89869;56.8955;0.896815
2.41074;2 64 16 4096 8 4 0 3 0;0.815595;2.9558;57.9745;0.896815
2.40732;2 64 16 4096 8 8 0 0 0;0.819648;2.93702;57.166;0.889482
2.40088;2 64 16 4096 8 8 0 0 1;0.819648;2.92915;57.6092;0.899052
2.42426;2 64 16 4096 8 8 0 1 0;0.819648;2.95769;58.0091;0.896798
2.46083;2 64 16 4096 8 8 0 2 0;0.819648;3.0023;58.8521;0.896815
2.49747;2 64 16 4096 8 8 0 3 0;0.819648;3.047;59.6952;0.896815
2.53414;2 64 16 4096 8 8 0 4 0;0.819648;3.09174;60.5382;0.896815
2.57084;2 64 16 4096 8 8 0 5 0;0.819648;3.13652;61.3812;0.896815
2.60757;2 64 16 4096 8 8 0 6 0;0.819648;3.18133;62.2243;0.896815
2.64434;2 64 16 4096 8 8 0 7 0;0.819648;3.22618;63.0673;0.896815
2.48292;2 8 16 4096 1 1 0 0 0;1.05211;2.35995;47.0123;0.903902
2.50873;2 8 16 4096 1 1 0 0 1;1.05211;2.38447;47.6071;0.906319
2.39697;2 8 16 4096 16 1 0 0 0;0.938318;2.55454;50.5512;0.900206
2.50144;2 8 16 4096 16 1 0 0 1;0.938318;2.66587;52.9155;0.904457
2.93181;2 8 16 4096 16 16 0 0 0;0.956326;3.06571;59.6579;0.890763
2.92463;2 8 16 4096 16 16 0 0 1;0.956326;3.0582;60.0902;0.899678
2.92781;2 8 16 4096 16 16 0 1 0;0.956326;3.06152;60.5009;0.905087
3.31071;2 8 16 4096 16 16 0 10 0;0.956326;3.4619;68.0883;0.905148
3.35344;2 8 16 4096 16 16 0 11 0;0.956326;3.50659;68.9313;0.905148
3.39622;2 8 16 4096 16 16 0 12 0;0.956326;3.55132;69.7744;0.905148
3.43902;2 8 16 4096 16 16 0 13 0;0.956326;3.59608;70.6174;0.905148
3.48186;2 8 16 4096 16 16 0 14 0;0.956326;3.64087;71.4604;0.905148
3.52473;2 8 16 4096 16 16 0 15 0;0.956326;3.6857;72.3035;0.905148
2.97004;2 8 16 4096 16 16 0 2 0;0.956326;3.10568;61.344;0.905148
3.0125;2 8 16 4096 16 16 0 3 0;0.956326;3.15008;62.187;0.905148
3.055;2 8 16 4096 16 16 0 4 0;0.956326;3.19452;63.03;0.905148
3.09753;2 8 16 4096 16 16 0 5 0;0.956326;3.23899;63.8731;0.905148
3.1401;2 8 16 4096 16 16 0 6 0;0.956326;3.2835;64.7161;0.905148
3.1827;2 8 16 4096 16 16 0 7 0;0.956326;3.32805;65.5592;0.905148
3.22533;2 8 16 4096 16 16 0 8 0;0.956326;3.37263;66.4022;0.905148
3.268;2 8 16 4096 16 16 0 9 0;0.956326;3.41725;67.2452;0.905148
2.3621;2 8 16 4096 16 2 0 0 0;0.912659;2.58815;51.1583;0.899573
2.41371;2 8 16 4096 16 2 0 0 1;0.912659;2.6447;52.4922;0.90414
2.46635;2 8 16 4096 16 2 0 1 0;0.912659;2.70237;53.6528;0.905135
2.42881;2 8 16 4096 16 4 0 0 0;0.914612;2.65557;52.3725;0.898309
2.454;2 8 16 4096 16 4 0 0 1;0.914612;2.68311;53.1913;0.903503
2.48456;2 8 16 4096 16 4 0 1 0;0.914612;2.71652;53.9233;0.905132
2.55869;2 8 16 4096 16 4 0 2 0;0.914612;2.79757;55.4742;0.905148
2.63298;2 8 16 4096 16 4 0 3 0;0.914612;2.87879;57.025;0.905148
2.60102;2 8 16 4096 16 8 0 0 0;0.931859;2.79121;54.801;0.895787
2.60989;2 8 16 4096 16 8 0 0 1;0.931859;2.80074;55.3621;0.902228
2.62681;2 8 16 4096 16 8 0 1 0;0.931859;2.81889;55.8799;0.905121
2.6794;2 8 16 4096 16 8 0 2 0;0.931859;2.87533;56.9589;0.905148
2.73213;2 8 16 4096 16 8 0 3 0;0.931859;2.93191;58.0379;0.905148
2.78492;2 8 16 4096 16 8 0 4 0;0.931859;2.98856;59.1168;0.905148
2.83776;2 8 16 4096 16 8 0 5 0;0.931859;3.04527;60.1958;0.905148
2.89066;2 8 16 4096 16 8 0 6 0;0.931859;3.10204;61.2748;0.905148
2.94362;2 8 16 4096 16 8 0 7 0;0.931859;3.15887;62.3537;0.905148
2.32117;2 8 16 4096 2 1 0 0 0;0.978221;2.37285;47.2482;0.903655
2.35081;2 8 16 4096 2 1 0 0 1;0.978221;2.40315;47.961;0.906195
2.35214;2 8 16 4096 2 2 0 0 0;0.977577;2.40609;47.8553;0.90302
2.3705;2 8 16 4096 2 2 0 0 1;0.977577;2.42488;48.3635;0.905876
2.38942;2 8 16 4096 2 2 0 1 0;0.977577;2.44423;48.6983;0.905146
2.75048;2 8 16 4096 32 2 0 0 0;0.982796;2.79863;54.9331;0.89565
2.84826;2 8 16 4096 32 2 0 0 1;0.982796;2.89812;57.2108;0.902154
2.9475;2 8 16 4096 32 2 0 1 0;0.982796;2.9991;59.3151;0.905111
3.85969;2 8 16 4096 32 32 0 0 0;1.00239;3.85048;73.1465;0.87696
3.81518;2 8 16 4096 32 32 0 0 1;1.00239;3.80608;73.5735;0.892596
3.78546;2 8 16 4096 32 32 0 1 0;1.00239;3.77643;73.9896;0.904917
4.19108;2 8 16 4096 32 32 0 10 0;1.00239;4.18108;81.5769;0.905148
4.23643;2 8 16 4096 32 32 0 11 0;1.00239;4.22632;82.42;0.905148
4.2818;2 8 16 4096 32 32 0 12 0;1.00239;4.27159;83.263;0.905148
4.32721;2 8 16 4096 32 32 0 13 0;1.00239;4.31689;84.1061;0.905148
4.37266;2 8 16 4096 32 32 0 14 0;1.00239;4.36223;84.9491;0.905148
4.41813;2 8 16 4096 32 32 0 15 0;1.00239;4.40759;85.7921;0.905148
4.46364;2 8 16 4096 32 32 0 16 0;1.00239;4.45299;86.6352;0.905148
4.50918;2 8 16 4096 32 32 0 17 0;1.00239;4.49843;87.4782;0.905148
4.55476;2 8 16 4096 32 32 0 18 0;1.00239;4.54389;88.3213;0.905148
4.60036;2 8 16 4096 32 32 0 19 0;1.00239;4.58939;89.1643;0.905148
3.82954;2 8 16 4096 32 32 0 2 0;1.00239;3.8204;74.8326;0.905146
4.646;2 8 16 4096 32 32 0 20 0;1.00239;4.63492;90.0073;0.905148
4.69167;2 8 16 4096 32 32 0 21 0;1.00239;4.68048;90.8504;0.905148
4.73737;2 8 16 4096 32 32 0 22 0;1.00239;4.72607;91.6934;0.905148
4.7831;2 8 16 4096 32 32 0 23 0;1.00239;4.77169;92.5365;0.905148
4.82887;2 8 16 4096 32 32 0 24 0;1.00239;4.81735;93.3795;0.905148
4.87466;2 8 16 4096 32 32 0 25 0;1.00239;4.86303;94.2225;0.905148
4.92049;2 8 16 4096 32 32 0 26 0;1.00239;4.90875;95.0656;0.905148
4.96635;2 8 16 4096 32 32 0 27 0;1.00239;4.9545;95.9086;0.905148
5.01224;2 8 16 4096 32 32 0 28 0;1.00239;5.00028;96.7517;0.905148
5.05816;2 8 16 4096 32 32 0 29 0;1.00239;5.0461;97.5947;0.905148
3.87461;2 8 16 4096 32 32 0 3 0;1.00239;3.86537;75.6756;0.905148
5.10411;2 8 16 4096 32 32 0 30 0;1.00239;5.09194;98.4377;0.905148
5.1501;2 8 16 4096 32 32 0 31 0;1.00239;5.13781;99.2808;0.905148
3.91972;2 8 16 4096 32 32 0 4 0;1.00239;3.91037;76.5187;0.905148
3.96486;2 8 16 4096 32 32 0 5 0;1.00239;3.9554;77.3617;0.905148
4.01004;2 8 16 4096 32 32 0 6 0;1.00239;4.00047;78.2048;0.905148
4.05525;2 8 16 4096 32 32 0 7 0;1.00239;4.04558;79.0478;0.905148
4.10049;2 8 16 4096 32 32 0 8 0;1.00239;4.09071;79.8909;0.905148
4.14577;2 8 16 4096 32 32 0 9 0;1.00239;4.13588;80.7339;0.905148
2.81748;2 8 16 4096 32 4 0 0 0;0.98277;2.86688;56.1473;0.894391
2.86195;2 8 16 4096 32 4 0 0 1;0.98277;2.91212;57.4379;0.901518
2.91268;2 8 16 4096 32 4 0 1 0;0.98277;2.96375;58.6419;0.905108
3.04143;2 8 16 4096 32 4 0 2 0;0.98277;3.09475;61.1364;0.905148
3.17063;2 8 16 4096 32 4 0 3 0;0.98277;3.22621;63.6309;0.905148
2.95891;2 8 16 4096 32 8 0 0 0;0.984931;3.00418;58.5758;0.89188
2.97288;2 8 16 4096 32 8 0 0 1;0.984931;3.01836;59.3729;0.900244
2.99598;2 8 16 4096 32 8 0 1 0;0.984931;3.04181;60.1266;0.905093
3.07618;2 8 16 4096 32 8 0 2 0;0.984931;3.12324;61.6774;0.905148
3.15668;2 8 16 4096 32 8 0 3 0;0.984931;3.20497;63.2283;0.905148
3.2373;2 8 16 4096 32 8 0 4 0;0.984931;3.28683;64.7791;0.905148
3.31804;2 8 16 4096 32 8 0 5 0;0.984931;3.36881;66.3299;0.905148
3.39891;2 8 16 4096 32 8 0 6 0;0.984931;3.45091;67.8807;0.905148
3.47989;2 8 16 4096 32 8 0 7 0;0.984931;3.53313;69.4316;0.905148
2.26978;2 8 16 4096 4 1 0 0 0;0.946262;2.39868;47.72;0.903161
2.30938;2 8 16 4096 4 1 0 0 1;0.946262;2.44053;48.6688;0.905947
2.24333;2 8 16 4096 4 2 0 0 0;0.922429;2.43198;48.3272;0.902527
2.26564;2 8 16 4096 4 2 0 0 1;0.922429;2.45617;48.9533;0.905628
2.28856;2 8 16 4096 4 2 0 1 0;0.922429;2.48102;49.4061;0.905145
2.31926;2 8 16 4096 4 4 0 0 0;0.928155;2.49878;49.5414;0.901259
2.33214;2 8 16 4096 4 4 0 0 1;0.928155;2.51266;50.0062;0.90499
2.35002;2 8 16 4096 4 4 0 1 0;0.928155;2.53192;50.3844;0.905143
2.39075;2 8 16 4096 4 4 0 2 0;0.928155;2.57581;51.2275;0.905148
2.43154;2 8 16 4096 4 4 0 3 0;0.928155;2.61975;52.0705;0.905148
3.34958;2 8 16 4096 64 2 0 0 0;1.03788;3.22733;62.4828;0.887855
3.54116;2 8 16 4096 64 2 0 0 1;1.03788;3.41191;66.6479;0.898176
3.73403;2 8 16 4096 64 2 0 1 0;1.03788;3.59775;70.6396;0.905024
4.49983;2 8 16 4096 64 32 0 0 0;1.04545;4.3042;80.6962;0.869327
4.43318;2 8 16 4096 64 32 0 0 1;1.04545;4.24045;81.2411;0.888632
4.38406;2 8 16 4096 64 32 0 1 0;1.04545;4.19346;81.7752;0.904773
4.92914;2 8 16 4096 64 32 0 10 0;1.04545;4.71484;91.4859;0.905148
4.99018;2 8 16 4096 64 32 0 11 0;1.04545;4.77323;92.5648;0.905148
5.05128;2 8 16 4096 64 32 0 12 0;1.04545;4.83167;93.6438;0.905148
5.11243;2 8 16 4096 64 32 0 13 0;1.04545;4.89016;94.7228;0.905148
5.17363;2 8 16 4096 64 32 0 14 0;1.04545;4.9487;95.8017;0.905148
5.23489;2 8 16 4096 64 32 0 15 0;1.04545;5.00729;96.8807;0.905148
5.2962;2 8 16 4096 64 32 0 16 0;1.04545;5.06594;97.9597;0.905148
5.35756;2 8 16 4096 64 32 0 17 0;1.04545;5.12463;99.0386;0.905148
5.41897;2 8 16 4096 64 32 0 18 0;1.04545;5.18338;100.118;0.905148
5.48044;2 8 16 4096 64 32 0 19 0;1.04545;5.24217;101.197;0.905148
4.4428;2 8 16 4096 64 32 0 2 0;1.04545;4.24964;82.8541;0.905145
5.54196;2 8 16 4096 64 32 0 20 0;1.04545;5.30102;102.276;0.905148
5.60354;2 8 16 4096 64 32 0 21 0;1.04545;5.35992;103.355;0.905148
5.66516;2 8 16 4096 64 32 0 22 0;1.04545;5.41886;104.433;0.905148
5.72684;2 8 16 4096 64 32 0 23 0;1.04545;5.47786;105.512;0.905148
5.78857;2 8 16 4096 64 32 0 24 0;1.04545;5.5369;106.591;0.905148
5.85034;2 8 16 4096 64 32 0 25 0;1.04545;5.59599;107.67;0.905148
5.91218;2 8 16 4096 64 32 0 26 0;1.04545;5.65514;108.749;0.905148
5.97406;2 8 16 4096 64 32 0 27 0;1.04545;5.71433;109.828;0.905148
6.03599;2 8 16 4096 64 32 0 28 0;1.04545;5.77357;110.907;0.905148
6.09797;2 8 16 4096 64 32 0 29 0;1.04545;5.83286;111.986;0.905148
4.50338;2 8 16 4096 64 32 0 3 0;1.04545;4.3076;83.9331;0.905148
6.16001;2 8 16 4096 64 32 0 30 0;1.04545;5.89219;113.065;0.905148
6.22209;2 8 16 4096 64 32 0 31 0;1.04545;5.95158;114.144;0.905148
4.56404;2 8 16 4096 64 32 0 4 0;1.04545;4.36561;85.0121;0.905148
4.62475;2 8 16 4096 64 32 0 5 0;1.04545;4.42369;86.091;0.905148
4.68552;2 8 16 4096 64 32 0 6 0;1.04545;4.48181;87.17;0.905148
4.74634;2 8 16 4096 64 32 0 7 0;1.04545;4.53999;88.249;0.905148
4.80722;2 8 16 4096 64 32 0 8 0;1.04545;4.59822;89.3279;0.905148
4.86815;2 8 16 4096 64 32 0 9 0;1.04545;4.6565;90.4069;0.905148
3.43325;2 8 16 4096 64 4 0 0 0;1.04125;3.29724;63.697;0.886607
3.51534;2 8 16 4096 64 4 0 0 1;1.04125;3.37607;65.9313;0.897547
3.60467;2 8 16 4096 64 4 0 1 0;1.04125;3.46187;68.079;0.905028
3.84646;2 8 16 4096 64 4 0 2 0;1.04125;3.69408;72.4609;0.905147
4.09E+00;2 8 16 4096 64 4 0 3 0;1.04E+00;3.92768;76.8428;0.905148
3.58547;2 8 16 4096 64 8 0 0 0;1.04293;3.43787;66.1255;0.884118
3.60756;2 8 16 4096 64 8 0 0 1;1.04293;3.45905;67.3944;0.896277
3.64049;2 8 16 4096 64 8 0 1 0;1.04293;3.49062;68.62;0.905009
3.77802;2 8 16 4096 64 8 0 2 0;1.04293;3.62249;71.1145;0.905147
3.91642;2 8 16 4096 64 8 0 3 0;1.04293;3.7552;73.6091;0.905148
4.05514;2 8 16 4096 64 8 0 4 0;1.04293;3.88821;76.1036;0.905148
4.19417;2 8 16 4096 64 8 0 5 0;1.04293;4.02151;78.5981;0.905148
4.33351;2 8 16 4096 64 8 0 6 0;1.04293;4.15511;81.0926;0.905148
